File;Segment;coef_variation;first_diff_max;first_diff_mean;kurtosis;power1;power2;power3;power4;ratio1;ratio2;ratio3;ratio4;sec_diff_max;sec_diff_mean;slopemean;slopevar;spec_entropy;w1;w2;w3;w4;w5;w6;w7;w8;welch1;welch2;welch3;welch4;labels_jules;Skewness;Mobility;Complexity
16;14;16.62237325;0.005330726;1.37E-05;2058.848661;18.28147412;9.275903137;9.66588589;32.87034619;0.260815134;0.132335932;0.137899674;0.468949259;0.005063558;1.10E-05;6.43E-08;5.33E-10;0.774485406;6.73E-06;0.00017896;1.80E-08;3.26E-05;0.000685364;1.33E-05;-0.009052801;-0.000175028;2.38E-09;6.62E-10;2.05E-10;1.42E-10;0;2.147921105;0.003659315;0.928850531
16;15;38.04522543;0.005373566;1.96E-05;865.7689512;22.75595787;19.85198472;17.002755;43.55738649;0.220571682;0.192423703;0.164806346;0.422198269;0.005063558;1.69E-05;2.68E-07;1.93E-09;0.815019129;2.26E-05;0.000335302;4.81E-09;5.88E-05;0.002166325;4.40E-05;-0.025597805;-0.000562085;1.41E-08;4.63E-09;1.64E-09;7.03E-10;0;-3.762378323;0.00351089;0.888787086
17;1;-6.439344019;0.002167437;9.39E-06;67.65341913;5.630925904;1.87876287;1.501897544;1.768799901;0.522330628;0.174276026;0.139317601;0.164075745;0.000727482;6.75E-06;4.81E-08;1.31E-09;0.754834974;-2.12E-05;0.000543222;-9.14E-10;1.65E-05;0.006782794;4.92E-06;-0.072367657;-7.35E-05;2.36E-08;4.84E-09;1.64E-09;5.53E-10;0;-3.170492761;0.000937477;2.308663599
17;2;-21.91273054;0.000636374;6.49E-06;230.8525972;0.484762923;0.291056799;0.323690896;0.736786085;0.263989431;0.158502054;0.176273745;0.40123477;0.000408949;5.25E-06;1.21E-08;1.33E-10;0.817629892;3.84E-06;8.28E-05;2.02E-10;8.17E-06;0.000138103;1.04E-06;-0.001767735;-1.86E-05;9.51E-10;1.49E-10;3.74E-10;1.69E-10;0;5.75333973;0.00192021;2.071151734
17;3;-165.5813095;0.00050829;6.65E-06;42.09036918;2.546440795;0.706515932;0.326349251;0.631788476;0.604698095;0.167774896;0.07749749;0.150029519;0.000195149;5.28E-06;-1.84E-08;8.52E-11;0.67506441;-6.72E-07;0.000238889;-1.02E-09;6.43E-06;0.001317834;5.57E-07;-0.01536722;-1.13E-05;1.07E-08;5.30E-10;1.71E-10;9.28E-11;1;-1.954659571;0.001065759;5.248932659
17;4;8.331692202;3.73E-05;6.36E-06;1.293008797;0.520669314;0.291734381;0.238046062;0.47934905;0.340351497;0.190701143;0.155606124;0.313341237;2.89E-05;5.23E-06;-2.01E-08;6.35E-11;0.830065159;-2.96E-06;3.16E-05;6.00E-10;5.14E-06;1.49E-05;3.39E-07;-0.000287931;-7.89E-06;1.09E-10;2.04E-11;6.55E-12;3.55E-12;1;0.143954959;0.00240453;2.426390412
17;5;-15.71966661;0.000113694;6.70E-06;5.399494516;0.475499957;0.2339286;0.199276993;0.451358677;0.34961581;0.171998201;0.146520281;0.331865708;8.40E-05;5.52E-06;-3.30E-08;8.72E-11;0.818698007;-2.37E-06;3.52E-05;2.84E-10;5.79E-06;1.90E-05;4.44E-07;-0.000350247;-9.96E-06;1.52E-10;2.26E-11;6.17E-12;3.75E-12;0;0.025533307;0.002545402;2.792224131
17;6;2.674315993;0.000752909;7.22E-06;149.9069362;1.573279524;0.792670503;0.649953837;0.926405892;0.399075573;0.201067534;0.164866253;0.23499064;0.000420643;5.78E-06;5.65E-09;1.10E-10;0.824284649;-1.05E-06;0.000161823;-8.12E-11;7.42E-06;0.000586721;7.78E-07;-0.006351037;-1.50E-05;8.13E-09;1.08E-09;4.41E-10;1.14E-10;1;4.25903447;0.001542851;4.141450967
17;7;4.548629855;0.000261048;7.17E-06;46.20516235;0.632360455;0.284296592;0.252328816;0.553844152;0.367047503;0.165017204;0.146461818;0.321473475;0.000104769;5.83E-06;-4.50E-08;9.25E-11;0.814796085;-6.26E-07;6.64E-05;1.22E-09;6.02E-06;7.16E-05;4.65E-07;-0.001098829;0;5.50E-10;6.80E-11;1.11E-11;6.30E-12;1;1.720417517;0.001841706;5.723206767
17;8;-61.76263083;0.000673968;7.57E-06;44.42909554;78.28268285;22.36790584;14.45950843;24.41272238;0.561074404;0.160317186;0.103635437;0.174972972;0.000289754;5.88E-06;6.77E-09;1.93E-10;0.719288953;-8.39E-06;0.000295576;-1.68E-10;8.36E-06;0.001785252;1.06E-06;-0.020207802;-1.90E-05;1.14E-08;5.97E-10;1.65E-10;8.85E-11;1;0.807515613;0.001078469;2.607350085
17;9;49.21036201;0.000695388;7.35E-06;42.37529981;2.576964954;0.606689636;0.48848483;1.310907913;0.517146393;0.121750727;0.098029338;0.263073542;0.000450696;5.78E-06;5.45E-08;2.06E-10;0.730914479;6.25E-06;0.000284302;5.02E-10;8.54E-06;0.00194156;1.12E-06;-0.02146024;-2.04E-05;1.59E-08;9.69E-10;1.68E-10;9.15E-11;0;1.15975691;0.001212758;3.917636429
17;10;1.259116665;0.000177918;6.45E-06;747.1561646;0.93773615;1.244475184;1.577591317;5.834126199;0.097742663;0.129714865;0.16443642;0.608106052;0.000125169;5.27E-06;-8.35E-10;1.32E-10;0.678215423;1.79E-06;3.50E-05;-6.24E-10;5.97E-06;1.66E-05;4.61E-07;-0.000313426;-9.58E-06;8.87E-11;2.10E-11;7.29E-12;5.91E-12;0;6.547793045;0.002629406;2.551515671
17;11;9.76438244;7.47E-05;6.45E-06;3.557764777;0.387630842;0.259063372;0.264977423;0.656005834;0.247264408;0.165252979;0.169025471;0.418457142;5.74E-05;5.30E-06;-1.34E-08;6.68E-11;0.812726281;2.91E-06;2.81E-05;9.71E-10;5.26E-06;1.15E-05;3.54E-07;-0.000224995;-8.18E-06;6.10E-11;1.60E-11;6.46E-12;4.59E-12;0;0.255613147;0.002751227;1.821402589
17;12;7.270561671;4.11E-05;6.32E-06;0.863491513;0.539982926;0.322490727;0.26713129;0.588221321;0.314340826;0.187731864;0.155505417;0.342421893;3.23E-05;5.20E-06;-1.91E-08;6.27E-11;0.828979481;3.10E-06;2.73E-05;-1.10E-09;5.12E-06;1.13E-05;3.34E-07;-0.000221487;-7.77E-06;5.21E-11;1.42E-11;5.84E-12;4.57E-12;0;0.129018008;0.002713945;2.093122656
17;13;3.18183253;6.41E-05;6.50E-06;1.381561038;0.470076447;0.349374783;0.301986182;0.711908076;0.256403635;0.1905668;0.164718643;0.388310922;4.66E-05;5.33E-06;2.03E-09;6.79E-11;0.825924139;3.68E-06;2.86E-05;-1.06E-09;5.28E-06;1.27E-05;3.52E-07;-0.000246501;-8.14E-06;6.93E-11;1.46E-11;5.89E-12;4.22E-12;0;0.242912675;0.002751709;2.20737904
17;14;106.0567367;0.000177627;6.59E-06;4.836218654;0.47155649;0.341052172;0.290422046;0.791407845;0.248916223;0.180028099;0.153302437;0.417753241;0.00011118;5.41E-06;3.51E-09;8.53E-11;0.812067911;2.64E-06;3.47E-05;-1.09E-09;5.83E-06;1.82E-05;4.33E-07;-0.000342226;-9.60E-06;1.43E-10;2.54E-11;6.77E-12;3.85E-12;0;-0.01146999;0.002661402;3.004754938
17;15;-14.38694053;0.000287204;7.23E-06;22.60675209;0.528266563;0.284291466;0.267988004;0.57056032;0.319947023;0.172182407;0.162308142;0.345562428;8.42E-05;5.91E-06;-4.28E-09;9.88E-11;0.826264618;2.06E-06;8.68E-05;-4.75E-11;6.61E-06;0.000140517;5.71E-07;-0.002045121;-1.24E-05;1.14E-09;1.10E-10;1.85E-11;1.87E-11;0;-0.185848005;0.001712894;7.072992411
17;16;13.15376163;0.000136717;7.33E-06;2.915034745;0.447245127;0.271954334;0.23489135;0.550753927;0.297203503;0.180719198;0.15609009;0.36598721;0.000107683;6.05E-06;-2.02E-08;1.07E-10;0.824864896;1.58E-06;4.50E-05;7.00E-10;6.54E-06;3.16E-05;5.58E-07;-0.000573423;-1.24E-05;3.01E-10;3.51E-11;8.61E-12;4.26E-12;0;0.197068123;0.002333258;3.861750707
17;17;105.1490207;0.000201633;7.68E-06;21.96931175;0.471564246;0.30655431;0.269211886;0.920271518;0.239664452;0.155800978;0.136822331;0.467712239;0.000139522;6.33E-06;-1.58E-08;1.16E-10;0.782627738;7.50E-06;6.26E-05;-1.40E-09;6.93E-06;6.51E-05;6.28E-07;-0.001063214;-1.37E-05;6.24E-10;4.31E-11;1.02E-11;5.15E-12;1;1.135887469;0.001985986;2.4469869
17;18;19.84172438;0.000417182;7.80E-06;75.20531522;0.457734453;0.316688474;0.281826557;0.710580248;0.259071061;0.179241083;0.159509743;0.402178113;0.000267059;6.39E-06;-3.11E-08;1.56E-10;0.818401789;4.57E-06;8.66E-05;7.54E-11;7.57E-06;0.000122794;7.55E-07;-0.001789913;-1.58E-05;1.09E-09;3.02E-10;4.64E-11;2.83E-11;0;1.711363122;0.001864841;2.421384419
17;19;10.81170325;0.000151799;6.67E-06;8.677613296;0.422896349;0.336571878;0.290186294;0.787998539;0.230128504;0.183153113;0.15791136;0.428807024;0.000129358;5.49E-06;1.79E-09;8.93E-11;0.809927413;2.65E-06;5.72E-05;1.29E-09;5.87E-06;5.44E-05;4.47E-07;-0.000923351;-9.96E-06;4.64E-10;4.25E-11;9.27E-12;4.26E-12;0;-0.01775505;0.001984918;3.77553673
18;1;59.59573904;0.004434288;2.30E-05;41.20282758;136.5909453;42.66841122;24.11815444;42.00056409;0.556655053;0.173888442;0.09828977;0.171166736;0.002122557;1.69E-05;4.26E-08;1.06E-08;0.72101538;-0.000103031;0.001172032;-2.11E-09;5.51E-05;0.017251344;4.13E-05;-0.182070936;-0.000582584;1.17E-07;1.10E-08;2.03E-09;9.75E-10;0;-2.161856198;0.000800907;0.926421288
18;2;-4.399167294;0.000463665;1.37E-05;9.874544065;11.9331164;7.087085646;8.472865869;11.25870569;0.307937296;0.182884162;0.218644596;0.290533946;0.000259591;9.21E-06;-5.56E-08;4.42E-10;0.848076346;2.66E-05;0.000231399;2.79E-09;1.08E-05;0.001519605;2.45E-06;-0.017975179;-4.76E-05;1.48E-08;2.57E-09;3.13E-10;1.46E-10;0;-0.488205145;0.001016694;4.592072452
18;3;-22.08515436;0.000805731;1.66E-05;8.426763267;8.074442107;6.425371469;7.967862874;11.60000254;0.237011805;0.188606082;0.23388335;0.340498763;0.000423958;1.11E-05;-3.02E-08;9.53E-10;0.846554404;1.03E-05;0.000215003;-5.00E-10;1.43E-05;0.00123737;5.21E-06;-0.01541462;-9.49E-05;9.36E-09;2.67E-09;5.06E-10;2.43E-10;0;-0.141348475;0.001368278;2.910857803
18;4;-147.5061485;0.000767481;1.34E-05;10.12629011;9.468880791;6.420612866;7.810061127;11.68674024;0.267586103;0.18144349;0.220708642;0.330261765;0.000511168;9.31E-06;-6.98E-08;6.54E-10;0.846140453;7.18E-06;0.000191226;-1.47E-09;1.34E-05;0.001089279;3.57E-06;-0.013290793;-6.17E-05;1.22E-08;1.32E-09;3.81E-10;2.35E-10;0;0.12105236;0.001540236;3.130336969
18;5;-15.54225702;0.000795895;1.35E-05;9.138358084;9.773952384;6.636061018;8.172669726;12.39388683;0.26432826;0.179466647;0.221022927;0.335182166;0.000275037;9.34E-06;-6.57E-08;6.45E-10;0.845015616;5.69E-06;0.000293574;8.32E-10;1.28E-05;0.003084606;3.55E-06;-0.034356357;-6.09E-05;1.74E-08;1.25E-09;3.53E-10;2.77E-10;0;-0.286958858;0.001261063;5.82178311
18;6;-83.43230159;0.000456598;1.32E-05;4.098244097;7.779519106;6.490531996;8.748245751;12.19087262;0.220951508;0.184342093;0.248464985;0.346241414;0.000326183;9.02E-06;-4.74E-08;5.39E-10;0.844093981;3.26E-07;0.000188773;-1.85E-09;1.17E-05;0.00138808;3.15E-06;-0.016622342;-5.55E-05;8.83E-09;1.03E-09;5.70E-10;3.09E-10;0;0.230241422;0.001560259;3.405892227
18;7;-27.52746432;0.000393139;1.45E-05;5.082706221;7.695445394;6.591978568;8.931491636;12.7010405;0.214238719;0.183518559;0.248649848;0.353592874;0.000330991;9.76E-06;-6.75E-08;7.14E-10;0.841822672;3.46E-06;0.000188275;1.24E-09;1.29E-05;0.001447383;4.29E-06;-0.01648434;-7.30E-05;1.44E-08;1.29E-09;5.94E-10;2.88E-10;0;0.304768871;0.001679478;3.143815983
18;8;1005.976001;0.000561513;1.70E-05;5.203758262;8.940975565;6.219866451;7.982077118;12.82519451;0.248580608;0.172927235;0.221920927;0.35657123;0.000454594;1.15E-05;-1.23E-07;1.34E-09;0.8395973;2.88E-06;0.000212883;-3.04E-10;1.65E-05;0.002047882;8.65E-06;-0.023147077;-0.000139962;1.26E-08;2.53E-09;6.59E-10;3.37E-10;0;0.217606501;0.0017215;2.384435413
18;9;1.275130454;0.00098088;1.42E-05;13.91644968;8.014838364;6.692037006;8.488634765;12.34965874;0.225483198;0.188268539;0.238812616;0.347435647;0.000454339;9.44E-06;-1.01E-08;1.24E-09;0.844732666;-7.82E-06;0.000278812;2.06E-09;1.53E-05;0.00266492;5.47E-06;-0.028552608;-8.90E-05;1.93E-08;3.09E-09;6.78E-10;2.98E-10;0;-0.510452449;0.001501353;3.958751451
18;10;16.07279525;0.000689523;1.58E-05;27.14967688;6.589398826;6.103955363;8.47484421;11.8509892;0.199562718;0.184860858;0.256664225;0.358912198;0.00024644;1.03E-05;-4.53E-08;7.21E-10;0.839127094;6.84E-06;0.000175823;2.49E-10;1.24E-05;0.000929558;3.67E-06;-0.010807092;-7.07E-05;8.18E-09;7.47E-10;2.37E-10;1.04E-10;0;-0.158138839;0.001604624;3.115903636
18;11;0.103552611;0.000824237;1.33E-05;9.327332898;17.76312911;6.315313215;8.175431549;12.13872745;0.400137153;0.14226049;0.184162029;0.273440328;0.000317367;8.94E-06;-1.39E-08;7.26E-10;0.813998273;-1.19E-06;0.000321287;1.08E-09;1.26E-05;0.003677395;3.39E-06;-0.040164839;-5.88E-05;2.40E-08;2.47E-09;4.83E-10;3.10E-10;0;0.406032425;0.001215284;2.707719591
18;12;29.09641801;0.000287787;1.28E-05;9.663373311;9.03140067;6.539044909;8.835220089;12.41136306;0.245304985;0.177609251;0.239976456;0.337109307;0.000146261;8.44E-06;-8.72E-08;3.61E-10;0.845455074;9.68E-08;0.000118742;1.10E-10;9.19E-06;0.000371985;1.84E-06;-0.004805162;-3.67E-05;1.68E-09;4.80E-10;1.83E-10;1.06E-10;0;-0.418051309;0.001621572;5.070837677
18;13;7.029106708;0.000532697;1.77E-05;17.61946434;13.89455505;6.028612127;9.134017599;12.48998484;0.334428438;0.145102836;0.219846928;0.300621798;0.000207753;1.12E-05;-1.31E-07;1.04E-09;0.833055743;1.58E-05;0.000182413;2.40E-10;1.39E-05;0.001603979;6.42E-06;-0.016740685;-0.000114211;1.31E-08;2.36E-09;3.34E-10;2.27E-10;0;-0.472925844;0.001781679;3.07825814
18;14;11.06131522;0.000111217;1.81E-05;0.970020161;7.759425118;5.635352372;7.818278778;12.77804779;0.228278114;0.165789036;0.230009557;0.375923294;7.95E-05;1.16E-05;-8.30E-08;1.16E-09;0.833186393;5.06E-06;6.26E-05;-1.16E-09;1.41E-05;5.16E-05;5.95E-06;-0.000939616;-0.000113976;2.02E-10;7.26E-11;7.72E-11;8.06E-11;0;0.094707032;0.003015462;1.341429134
18;15;-8.767248807;0.000144804;1.45E-05;17.31069381;7.047649454;5.70342691;7.928078256;12.7200381;0.211012569;0.170765412;0.23737335;0.380848669;8.27E-05;9.58E-06;-1.00E-07;5.06E-10;0.832059546;2.00E-07;6.46E-05;-4.27E-09;1.07E-05;5.47E-05;2.47E-06;-0.000945613;-5.05E-05;3.31E-10;7.57E-11;7.54E-11;7.69E-11;0;-0.932581507;0.002575349;2.682354416
18;16;0.442857406;0.000518417;1.42E-05;62.06007345;7.619192924;5.960380247;8.130334513;12.44659156;0.223067149;0.174502082;0.238031844;0.364398924;0.000290556;9.32E-06;-1.05E-07;6.69E-10;0.838078203;3.66E-06;9.31E-05;1.36E-09;1.18E-05;0.000192157;3.47E-06;-0.002433438;-6.37E-05;1.45E-09;5.97E-10;1.39E-10;1.05E-10;0;-1.462138946;0.002148056;3.053971838
18;17;-14.98776415;0.001546181;1.79E-05;121.1545341;23.48316755;7.979789687;8.951112498;14.04729859;0.431189452;0.14652202;0.164357099;0.25793143;0.000652001;1.18E-05;-5.94E-08;1.63E-09;0.801784221;2.20E-05;0.000265702;-2.87E-09;1.90E-05;0.002305003;9.95E-06;-0.024302509;-0.00015951;1.76E-08;3.46E-09;1.29E-09;5.82E-10;0;4.361551222;0.001507466;3.456940812
18;18;-0.367213383;7.73E-05;1.50E-05;0.507603462;8.220557482;6.242904682;8.511249338;12.43723295;0.23214081;0.176293756;0.240349675;0.351215759;5.48E-05;9.73E-06;-5.30E-08;6.30E-10;0.842002245;1.56E-06;6.16E-05;1.20E-09;1.13E-05;4.83E-05;3.20E-06;-0.000886128;-6.36E-05;1.82E-10;7.93E-11;8.11E-11;6.57E-11;0;-0.002567687;0.002840857;3.166495128
18;19;-44.0309233;0.004152256;1.54E-05;1408.058784;50.79921387;9.948644749;10.50301697;28.95628807;0.506941939;0.099280774;0.104813035;0.288964252;0.004053316;1.09E-05;-9.06E-08;5.64E-10;0.726255882;3.22E-06;0.000241047;-6.33E-08;2.83E-05;0.001491698;1.07E-05;-0.016846116;-0.00015148;3.41E-09;2.72E-10;1.81E-10;1.63E-10;0;9.346090002;0.002842834;1.986069185
19;1;2.330654331;0.005508316;3.42E-05;30.10095454;107.9967459;32.14363864;21.56480016;49.14755112;0.512190394;0.152445917;0.102274225;0.233089464;0.00349184;2.81E-05;-2.49E-08;3.29E-08;0.746893703;2.98E-05;0.00088408;3.55E-09;0.000105731;0.011807519;0.000146838;-0.128799119;-0.001946437;7.00E-08;4.34E-09;1.08E-09;4.27E-10;1;0.291542911;0.001625152;0.293745973
19;2;-0.765155625;0.000134386;1.49E-05;1.814440045;4.593324345;3.551998985;3.35952455;12.59954029;0.190559674;0.147359019;0.139373981;0.522707326;0.000100179;1.21E-05;-1.12E-07;3.87E-10;0.752952699;-7.49E-06;7.00E-05;1.62E-09;1.22E-05;0.000103882;2.16E-06;-0.001745109;-4.57E-05;2.41E-10;2.45E-11;1.39E-11;5.85E-11;1;0.162305042;0.002373192;3.841578084
19;3;-1.095737962;0.000135333;1.29E-05;1.548457763;5.085994931;3.441183805;3.374139244;13.32981462;0.201576164;0.136386418;0.133729203;0.528308215;0.000100871;1.04E-05;-1.57E-07;2.84E-10;0.746046176;-5.35E-06;7.62E-05;6.18E-10;1.02E-05;0.000130926;1.46E-06;-0.002058294;-3.15E-05;3.43E-10;2.03E-11;1.25E-11;6.40E-11;1;0.205718187;0.002289211;3.676625486
19;4;-24.66797327;0.000180687;1.29E-05;6.432883985;6.453688229;3.31311777;3.346522446;13.02594695;0.246896218;0.126748646;0.128026596;0.49832854;0.000158902;1.05E-05;-1.57E-07;3.12E-10;0.756416512;-1.31E-05;7.61E-05;3.04E-09;1.08E-05;9.80E-05;1.63E-06;-0.001641274;-3.46E-05;3.35E-10;2.02E-11;1.26E-11;7.01E-11;0;-0.521892552;0.002261137;4.526231185
19;5;-5.880574923;0.000239701;1.34E-05;7.38392086;44.71158851;8.019699598;5.851492679;14.93529518;0.608171364;0.109084732;0.079592571;0.203151334;0.000159594;1.06E-05;-1.76E-07;3.26E-10;0.664426535;-4.54E-05;0.000174537;-2.07E-10;1.09E-05;0.000752839;1.61E-06;-0.010210906;-3.43E-05;3.28E-09;1.15E-10;2.89E-11;8.18E-11;0;-1.17984809;0.001478954;5.936787917
19;6;7.104172949;0.000257515;1.34E-05;4.750630756;46.8782207;8.768814718;4.582355077;15.02070214;0.622965621;0.116528956;0.060895009;0.199610414;0.000162472;1.07E-05;-1.27E-07;3.39E-10;0.644566902;-6.17E-06;0.000228653;-3.51E-09;1.11E-05;0.001094114;1.69E-06;-0.014942872;-3.56E-05;3.11E-09;6.91E-11;2.03E-11;7.44E-11;0;-1.45751773;0.001135884;7.265929914
19;7;-20.6035377;0.000249573;1.43E-05;4.453694322;66.98743074;7.358216129;4.586781653;15.70888491;0.707803266;0.077748457;0.048464899;0.165983378;0.000220904;1.14E-05;-1.61E-07;4.06E-10;0.551735159;-1.95E-05;0.000295356;4.20E-10;1.20E-05;0.001756333;2.05E-06;-0.023049946;-4.26E-05;5.56E-09;5.61E-11;1.70E-11;7.56E-11;0;-1.563620567;0.000917948;8.017067488
19;8;2.479568784;0.000195659;1.30E-05;11.33187973;14.53316802;3.899045218;3.425196198;14.91943714;0.395171674;0.10601902;0.093134581;0.405674726;0.000148629;1.04E-05;-1.63E-07;3.16E-10;0.740561685;2.85E-05;0.000106465;1.51E-09;1.07E-05;0.000212564;1.59E-06;-0.003333058;-3.37E-05;8.10E-10;2.47E-11;1.12E-11;7.13E-11;0;1.248928989;0.001791412;5.168369542
19;9;-17.88598425;0.000245748;1.42E-05;14.89617715;16.73908372;3.913865807;3.136890796;13.99609328;0.442997754;0.103579968;0.083017422;0.370404856;0.000213072;1.15E-05;-2.71E-07;4.12E-10;0.726974076;2.18E-06;9.96E-05;8.09E-10;1.20E-05;0.000154887;2.06E-06;-0.002499405;-4.28E-05;7.03E-10;2.86E-11;1.13E-11;6.52E-11;0;1.692869989;0.00207954;4.212073242
19;10;-5.645723925;0.000196606;1.40E-05;5.80562747;18.73949632;5.303448308;3.189919713;13.46671868;0.460434602;0.13030719;0.078377209;0.330880999;0.000156389;1.12E-05;-3.38E-07;3.80E-10;0.738253276;-3.91E-07;8.98E-05;-7.42E-10;1.14E-05;0.000128737;1.92E-06;-0.002141343;-4.02E-05;5.55E-10;3.81E-11;1.37E-11;5.85E-11;1;0.607405821;0.002145943;6.207007284
19;11;-4.247676331;0.000199374;1.35E-05;8.057466156;9.928665182;4.160218988;3.574344428;13.10525443;0.32268946;0.135210403;0.116169017;0.42593112;0.000153438;1.09E-05;-2.48E-07;3.67E-10;0.776127559;-7.77E-07;9.02E-05;-1.87E-09;1.11E-05;0.000120806;1.80E-06;-0.00200557;-3.76E-05;6.72E-10;3.61E-11;1.30E-11;6.45E-11;1;0.720173516;0.002057755;4.707413348
19;12;-3.491955262;0.000254127;1.25E-05;12.81135235;11.61354623;3.791439261;3.195561912;13.59218729;0.360750534;0.117773134;0.09926345;0.422212882;0.000214675;1.00E-05;-1.85E-07;2.91E-10;0.753725042;-2.66E-06;0.000100668;1.46E-09;1.03E-05;0.000159762;1.45E-06;-0.00250623;-3.08E-05;6.62E-10;3.28E-11;1.31E-11;6.18E-11;1;1.043583321;0.001911949;7.413254733
19;13;-22.51379146;0.000329061;1.36E-05;8.101377874;9.774300588;3.991643682;3.341591136;14.67634279;0.30752385;0.125587056;0.105134783;0.461754311;0.000184329;1.10E-05;-2.14E-07;3.82E-10;0.756053196;-4.41E-07;9.42E-05;8.82E-10;1.16E-05;0.000137984;1.91E-06;-0.002278288;-3.98E-05;5.28E-10;3.38E-11;1.45E-11;6.91E-11;1;0.619704692;0.002090684;4.371945248
19;14;-0.548119947;0.000293069;1.31E-05;6.654116448;14.92807199;5.316132146;4.813535506;13.38869411;0.388282359;0.138273739;0.125201092;0.34824281;0.000151179;1.06E-05;-2.33E-07;3.74E-10;0.788097543;1.43E-07;9.96E-05;1.28E-09;1.15E-05;0.000140478;1.92E-06;-0.002353962;-3.97E-05;7.17E-10;4.33E-11;1.55E-11;5.48E-11;1;0.580669392;0.001894538;6.714979245
19;15;-20.15799741;0.00030826;1.34E-05;10.16092093;8.847841672;3.515504068;2.884942012;13.08912429;0.312231818;0.124058755;0.101806827;0.4619026;0.000246404;1.09E-05;-2.25E-07;3.95E-10;0.752884804;1.42E-06;8.98E-05;-7.38E-10;1.17E-05;0.000122378;1.96E-06;-0.002049668;-4.07E-05;6.79E-10;2.68E-11;1.06E-11;5.42E-11;1;0.968815349;0.002142051;2.636790623
19;16;-1.122027959;0.00015719;1.19E-05;7.201028639;9.724466411;3.837142861;3.031970622;12.13351919;0.338511953;0.133572236;0.105543919;0.422371892;0.00012098;9.47E-06;-1.80E-07;2.89E-10;0.768547224;3.76E-06;9.92E-05;3.69E-10;9.98E-06;0.00016721;1.39E-06;-0.002688496;-2.95E-05;6.77E-10;3.35E-11;1.24E-11;4.08E-11;1;0.673013439;0.001836655;2.968224951
19;17;-9.360674917;0.0002338;1.54E-05;6.421250526;7.862398779;3.124088543;2.616393644;11.73151551;0.310344823;0.12331411;0.103274362;0.463066705;0.000193764;1.26E-05;-2.29E-07;4.90E-10;0.753183978;7.72E-06;8.33E-05;-2.49E-11;1.31E-05;0.000106566;2.61E-06;-0.001816378;-5.40E-05;3.93E-10;2.32E-11;1.12E-11;4.20E-11;1;0.45493733;0.002413656;2.58148976
19;18;-4.407288516;0.000230776;1.19E-05;13.19654676;16.32908764;3.753163434;3.219508663;12.31610081;0.458452231;0.105373073;0.090390288;0.345784408;0.000182982;9.51E-06;-1.12E-07;2.80E-10;0.732633461;5.86E-06;0.000100235;-3.60E-09;9.83E-06;0.000152607;1.34E-06;-0.00248221;-2.85E-05;5.77E-10;3.01E-11;1.18E-11;4.94E-11;1;1.171281048;0.001844291;3.407383309
19;19;-7.086215444;0.000277004;1.30E-05;8.805311373;9.073765607;3.922075358;3.209201519;13.80443546;0.302363327;0.130694555;0.106939598;0.460002519;0.000173546;1.03E-05;-1.76E-07;3.57E-10;0.760438877;3.90E-06;9.43E-05;8.23E-10;1.14E-05;0.000162744;1.76E-06;-0.002575497;-3.65E-05;6.32E-10;2.90E-11;1.09E-11;6.52E-11;1;0.836281563;0.00216887;3.082169118
19;20;-3.189715318;0.000249245;1.20E-05;5.61042469;7.432664268;3.487810368;3.270689291;13.55988185;0.267833664;0.125682124;0.117858236;0.488625977;0.0001271;9.52E-06;-1.07E-07;2.61E-10;0.755202942;1.06E-05;9.42E-05;7.27E-10;9.70E-06;0.000148858;1.27E-06;-0.002411589;-2.74E-05;3.81E-10;2.33E-11;1.20E-11;5.94E-11;1;0.296821455;0.001980439;3.315652923
19;21;-2.324899735;0.000183054;1.36E-05;5.732064781;7.725570131;3.64198684;3.053573431;12.46488257;0.287345325;0.13546028;0.113574796;0.4636196;0.000134823;1.09E-05;-1.49E-07;3.71E-10;0.765841347;9.33E-06;8.53E-05;-4.02E-10;1.14E-05;0.000122761;1.89E-06;-0.002050257;-3.96E-05;4.00E-10;2.56E-11;1.31E-11;3.73E-11;1;0.217478661;0.002252562;4.378239135
20;1;-23.61817875;0.002334135;2.11E-05;739.1005741;472.5830604;162.3640016;108.688534;190.0459176;0.506150174;0.173896558;0.116408574;0.203544694;0.001427788;1.66E-05;3.20E-07;1.26E-08;0.760026622;-1.97E-05;0.000800963;7.34E-09;4.40E-05;0.019171684;5.87E-05;-0.201824643;-0.000801414;1.33E-07;1.37E-08;4.37E-09;1.63E-09;0;7.030798727;0.001488343;14.1278248
20;2;6.268643895;0.001821291;1.75E-05;995.8674688;345.9292433;101.5471223;60.43312346;97.15018597;0.57172748;0.167829929;0.099879608;0.160562982;0.00154079;1.40E-05;1.76E-07;8.29E-09;0.710170098;-7.90E-06;0.000629384;-1.03E-09;3.65E-05;0.012944702;4.14E-05;-0.138060699;-0.000576523;8.77E-08;8.48E-09;3.47E-09;1.21E-09;0;1.105000674;0.001606581;9.065978914
20;4;1.664623116;0.001497002;1.56E-05;993.3400303;287.6321575;101.9884667;62.91340622;103.033977;0.51772628;0.183575126;0.113241593;0.185457002;0.000897276;1.26E-05;-9.78E-07;1.34E-08;0.752533851;4.66E-05;0.000365772;6.20E-10;2.75E-05;0.007012295;3.32E-05;-0.075219262;-0.000461417;8.16E-08;9.35E-09;2.51E-09;9.04E-10;0;5.327905401;0.002246903;3.484874746
